episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food,cluster,tsne_x,tsne_y
840,AStar,Maze5_dense.txt,732,50,5,0,42.8743,49,0,1.0,146.4,1,-50.303844,4.8939495
841,AStar,Maze5_dense.txt,58,20,2,0,12.7586,5,0,1.0,29.0,1,-50.666187,-34.970413
842,AStar,Maze5_dense.txt,237,10,1,0,21.8945,14,0,1.0,237.0,1,-75.70872,-13.021741
843,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
844,AStar,Maze5_dense.txt,213,10,1,0,30.2488,14,0,1.0,213.0,1,-69.47178,-2.6703002
845,AStar,Maze5_dense.txt,804,40,4,0,34.5759,42,0,1.0,201.0,1,-61.650486,8.197164
846,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
847,AStar,Maze5_dense.txt,196,10,1,0,30.4286,12,0,1.0,196.0,1,-68.187004,-2.7045689
848,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
849,AStar,Maze5_dense.txt,402,30,3,0,21.995,24,0,1.0,134.0,1,-40.310703,-24.365023
850,AStar,Maze5_dense.txt,620,30,3,0,34.5387,54,0,1.0,206.67,1,-62.533447,8.270891
851,AStar,Maze5_dense.txt,2000,130,13,0,27.7825,143,0,1.0,153.85,1,-47.024208,37.94534
852,AStar,Maze5_dense.txt,1222,100,10,0,30.6121,84,0,1.0,122.2,1,-37.73512,20.78954
853,AStar,Maze5_dense.txt,1033,60,6,0,36.8074,69,0,1.0,172.17,1,-51.51557,14.984671
854,AStar,Maze5_dense.txt,1021,40,4,0,38.6063,55,0,1.0,255.25,1,-68.42189,15.887569
855,AStar,Maze5_dense.txt,2000,120,12,0,32.993,121,0,1.0,166.67,1,-54.00623,44.220913
856,AStar,Maze5_dense.txt,1769,110,11,0,30.4245,109,0,1.0,160.82,1,-52.140667,35.08457
857,AStar,Maze5_dense.txt,2000,140,14,0,29.935,120,0,1.0,142.86,1,-47.625935,40.819347
858,AStar,Maze5_dense.txt,598,40,4,0,32.2258,38,0,1.0,149.5,1,-59.176327,-1.4098163
859,AStar,Maze5_dense.txt,1072,40,4,0,33.4468,71,0,1.0,268.0,1,-65.914925,20.378319
860,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
861,AStar,Maze5_dense.txt,2000,110,11,0,32.3895,151,0,1.0,181.82,1,-56.725193,39.827053
862,AStar,Maze5_dense.txt,2000,100,10,0,33.943,114,0,1.0,200.0,1,-62.547417,43.103714
863,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
864,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
865,AStar,Maze5_dense.txt,2000,130,13,0,30.649,123,0,1.0,153.85,1,-49.02751,40.70191
866,AStar,Maze5_dense.txt,2000,120,12,0,35.607,117,0,1.0,166.67,1,-55.01422,45.720932
867,AStar,Maze5_dense.txt,2000,140,14,0,33.4405,140,0,1.0,142.86,1,-50.313885,44.640278
868,AStar,Maze5_dense.txt,2000,90,9,0,33.5775,129,0,1.0,222.22,1,-64.18759,40.458466
869,AStar,Maze5_dense.txt,461,30,3,0,36.449,33,0,1.0,153.67,1,-53.075623,2.111905
870,AStar,Maze5_dense.txt,1210,70,7,0,34.9719,79,0,1.0,172.86,1,-51.602898,16.921448
871,AStar,Maze5_dense.txt,106,20,2,0,23.6604,7,0,1.0,53.0,1,-18.868038,-21.906021
872,AStar,Maze5_dense.txt,881,40,4,0,27.5108,57,0,1.0,220.25,1,-60.487904,20.119228
873,AStar,Maze5_dense.txt,403,40,4,0,36.8337,32,0,1.0,100.75,1,-44.99149,-0.79726356
874,AStar,Maze5_dense.txt,270,10,1,0,34.7222,15,0,1.0,270.0,1,-75.076546,2.4508023
875,AStar,Maze5_dense.txt,607,30,3,0,35.7825,40,0,1.0,202.33,1,-62.96029,7.5814714
876,AStar,Maze5_dense.txt,823,50,5,0,31.7388,53,0,1.0,164.6,1,-47.976353,12.115122
877,AStar,Maze5_dense.txt,1229,60,6,0,33.0496,97,0,1.0,204.83,1,-54.44387,20.862741
878,AStar,Maze5_dense.txt,72,10,1,0,31.75,4,0,1.0,72.0,1,-32.555164,-6.0947933
879,AStar,Maze5_dense.txt,502,40,4,0,36.8207,34,0,1.0,125.5,1,-49.166862,0.68611217
880,AStar,Maze5_dense.txt,1053,60,6,0,33.4141,56,0,1.0,175.5,1,-49.01758,13.427566
881,AStar,Maze5_dense.txt,910,50,5,0,20.6242,74,0,1.0,182.0,1,-36.364307,14.536144
882,AStar,Maze5_dense.txt,315,10,1,0,30.3683,21,0,1.0,315.0,1,-79.90269,3.889507
883,AStar,Maze5_dense.txt,440,20,2,0,35.3568,30,0,1.0,220.0,1,-65.91085,7.18272
884,AStar,Maze5_dense.txt,266,10,1,0,32.3571,15,0,1.0,266.0,1,-75.09656,1.5037217
885,AStar,Maze5_dense.txt,168,10,1,0,15.0,19,0,1.0,168.0,1,-72.80125,-17.489973
886,AStar,Maze5_dense.txt,289,10,1,0,38.8893,23,0,1.0,289.0,1,-77.352165,7.739467
887,AStar,Maze5_dense.txt,2000,100,10,0,38.34,123,0,1.0,200.0,1,-62.434162,46.664303
888,AStar,Maze5_dense.txt,284,10,1,0,44.8239,18,0,1.0,284.0,1,-75.76445,10.674516
889,AStar,Maze5_dense.txt,351,20,2,0,36.1709,16,0,1.0,175.5,1,-54.688633,1.5025678
890,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
891,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
892,AStar,Maze5_dense.txt,317,10,1,0,31.6183,21,0,1.0,317.0,1,-79.75371,4.3344097
893,AStar,Maze5_dense.txt,248,20,2,0,19.6169,20,0,1.0,124.0,1,-41.28386,-26.468248
894,AStar,Maze5_dense.txt,896,30,3,0,33.8996,56,0,1.0,298.67,1,-66.96834,19.045118
895,AStar,Maze5_dense.txt,254,20,2,0,24.9685,17,0,1.0,127.0,1,-38.019962,-21.196674
896,AStar,Maze5_dense.txt,2000,140,14,0,30.5525,144,0,1.0,142.86,1,-47.612972,42.584785
897,AStar,Maze5_dense.txt,2000,100,10,0,29.518,154,0,1.0,200.0,1,-59.21888,36.94924
898,AStar,Maze5_dense.txt,541,30,3,0,29.0074,35,0,1.0,180.33,1,-62.84695,-0.5822984
899,AStar,Maze5_dense.txt,1566,130,13,0,24.9962,115,0,1.0,120.46,1,-34.384346,20.119308
900,AStar,Maze5_dense.txt,433,20,2,0,45.0508,31,0,1.0,216.5,1,-72.957756,10.814872
901,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
902,AStar,Maze5_dense.txt,1606,80,8,0,36.9352,106,0,1.0,200.75,1,-67.3521,27.942125
903,AStar,Maze5_dense.txt,1012,60,6,0,30.9812,67,0,1.0,168.67,1,-45.258198,14.357124
904,AStar,Maze5_dense.txt,670,40,4,0,34.5955,41,0,1.0,167.5,1,-56.903854,4.75393
905,AStar,Maze5_dense.txt,2000,110,11,0,31.894,117,0,1.0,181.82,1,-53.78675,41.477745
906,AStar,Maze5_dense.txt,1298,80,8,0,29.1425,92,0,1.0,162.25,1,-38.03748,18.95835
907,AStar,Maze5_dense.txt,1678,110,11,0,32.4374,117,0,1.0,152.55,1,-52.028248,36.256813
908,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
909,AStar,Maze5_dense.txt,653,50,5,0,21.3997,57,0,1.0,130.6,1,-21.345922,-4.996092
910,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
911,AStar,Maze5_dense.txt,658,50,5,0,19.2386,65,0,1.0,131.6,1,-21.77004,-5.6122165
912,AStar,Maze5_dense.txt,2000,100,10,0,33.6455,129,0,1.0,200.0,1,-61.478176,43.013233
913,AStar,Maze5_dense.txt,534,40,4,0,38.3296,38,0,1.0,133.5,1,-50.05617,2.2149897
914,AStar,Maze5_dense.txt,480,30,3,0,36.8771,28,0,1.0,160.0,1,-53.433308,2.3639398
915,AStar,Maze5_dense.txt,1119,80,8,0,37.8954,69,0,1.0,139.88,1,-49.27016,16.03384
916,AStar,Maze5_dense.txt,465,30,3,0,36.1914,28,0,1.0,155.0,1,-53.298004,2.03267
917,AStar,Maze5_dense.txt,841,40,4,0,36.365,51,0,1.0,210.25,1,-61.744713,9.567053
918,AStar,Maze5_dense.txt,507,30,3,0,26.7061,32,0,1.0,169.0,1,-66.63934,-9.9959545
919,AStar,Maze5_dense.txt,1116,70,7,0,33.4946,70,0,1.0,159.43,1,-47.84414,14.647786
920,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
921,AStar,Maze5_dense.txt,1519,80,8,0,30.842,99,0,1.0,189.88,1,-54.24395,29.514404
922,AStar,Maze5_dense.txt,2000,130,13,0,31.147,132,0,1.0,153.85,1,-49.37992,41.23542
923,AStar,Maze5_dense.txt,2000,120,12,0,34.5335,128,0,1.0,166.67,1,-55.06454,44.700462
924,AStar,Maze5_dense.txt,744,40,4,0,38.3374,42,0,1.0,186.0,1,-56.859005,10.32451
925,AStar,Maze5_dense.txt,705,30,3,0,27.0156,51,0,1.0,235.0,1,-73.57719,-7.250036
926,AStar,Maze5_dense.txt,2000,70,7,0,33.147,119,0,1.0,285.71,1,-71.006386,35.716698
927,AStar,Maze5_dense.txt,994,60,6,0,35.0573,63,0,1.0,165.67,1,-50.24628,14.03043
928,AStar,Maze5_dense.txt,323,10,1,0,33.0588,20,0,1.0,323.0,1,-79.67843,5.0200143
929,AStar,Maze5_dense.txt,572,20,2,0,36.208,37,0,1.0,286.0,1,-77.11941,4.896805
930,AStar,Maze5_dense.txt,432,20,2,0,31.9398,27,0,1.0,216.0,1,-71.63628,-2.5994375
931,AStar,Maze5_dense.txt,830,60,6,0,30.6723,48,0,1.0,138.33,1,-43.903946,11.4183855
932,AStar,Maze5_dense.txt,1122,50,5,0,34.1159,85,0,1.0,224.4,1,-54.757313,19.585844
933,AStar,Maze5_dense.txt,769,80,8,0,34.1756,47,0,1.0,96.12,1,-40.76333,6.7766986
934,AStar,Maze5_dense.txt,794,60,6,0,33.9736,53,0,1.0,132.33,1,-43.450558,9.2184725
935,AStar,Maze5_dense.txt,200,20,2,0,10.855,30,0,1.0,100.0,1,-48.35084,-29.831608
936,AStar,Maze5_dense.txt,321,30,3,0,16.81,19,0,1.0,107.0,1,-45.150795,-28.91515
937,AStar,Maze5_dense.txt,1210,70,7,0,37.7818,72,0,1.0,172.86,1,-51.220516,15.997989
938,AStar,Maze5_dense.txt,190,10,1,0,16.7421,20,0,1.0,190.0,1,-73.40455,-16.579824
939,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
940,AStar,Maze5_dense.txt,589,20,2,0,40.4058,37,0,1.0,294.5,1,-76.894585,8.195326
941,AStar,Maze5_dense.txt,641,30,3,0,25.3557,44,0,1.0,213.67,1,-71.2677,-8.75689
942,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
943,AStar,Maze5_dense.txt,1438,100,10,0,26.1912,99,0,1.0,143.8,1,-35.406445,19.401758
944,AStar,Maze5_dense.txt,1141,60,6,0,31.3348,73,0,1.0,190.17,1,-53.18693,21.454573
945,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
946,AStar,Maze5_dense.txt,1665,110,11,0,32.3111,91,0,1.0,151.36,1,-52.618176,34.01861
947,AStar,Maze5_dense.txt,314,20,2,0,32.9618,20,0,1.0,157.0,1,-57.27646,-1.024269
948,AStar,Maze5_dense.txt,422,20,2,0,40.6232,29,0,1.0,211.0,1,-67.43433,8.507599
949,AStar,Maze5_dense.txt,757,60,6,0,26.2127,48,0,1.0,126.17,1,-25.418926,-2.0334857
950,AStar,Maze5_dense.txt,1961,130,13,0,24.0199,137,0,1.0,150.85,1,-45.350517,36.66596
951,AStar,Maze5_dense.txt,1915,100,10,0,35.7718,117,0,1.0,191.5,1,-61.162136,46.233204
952,AStar,Maze5_dense.txt,689,40,4,0,34.4354,38,0,1.0,172.25,1,-57.14462,4.8069506
953,AStar,Maze5_dense.txt,845,50,5,0,36.4355,56,0,1.0,169.0,1,-51.602497,13.464038
954,AStar,Maze5_dense.txt,930,70,7,0,22.5376,92,0,1.0,132.86,1,-34.934086,15.589235
955,AStar,Maze5_dense.txt,2000,120,12,0,31.886,147,0,1.0,166.67,1,-54.925846,39.305496
956,AStar,Maze5_dense.txt,612,30,3,0,41.0131,41,0,1.0,204.0,1,-58.15748,9.616279
957,AStar,Maze5_dense.txt,1057,70,7,0,24.4182,74,0,1.0,151.0,1,-35.961956,16.15222
958,AStar,Maze5_dense.txt,403,30,3,0,25.129,29,0,1.0,134.33,1,-39.844746,-19.90511
959,AStar,Maze5_dense.txt,2000,120,12,0,34.501,135,0,1.0,166.67,1,-55.485546,44.418224
960,AStar,Maze5_dense.txt,1059,40,4,0,36.6185,51,0,1.0,264.75,1,-67.86962,16.43935
961,AStar,Maze5_dense.txt,2000,110,11,0,30.5835,116,0,1.0,181.82,1,-53.263897,41.249763
962,AStar,Maze5_dense.txt,1911,110,11,0,31.5348,129,0,1.0,173.73,1,-52.927803,40.221813
963,AStar,Maze5_dense.txt,2000,100,10,0,37.264,115,0,1.0,200.0,1,-62.09187,46.637825
964,AStar,Maze5_dense.txt,83,10,1,0,37.8795,3,0,1.0,83.0,1,-44.225258,-5.9750395
965,AStar,Maze5_dense.txt,963,60,6,0,33.1703,52,0,1.0,160.5,1,-48.73538,13.135679
966,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
967,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
968,AStar,Maze5_dense.txt,242,10,1,0,24.1942,14,0,1.0,242.0,1,-75.63254,-11.645258
969,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
970,AStar,Maze5_dense.txt,1194,80,8,0,25.897,94,0,1.0,149.25,1,-35.908665,18.27314
971,AStar,Maze5_dense.txt,2000,140,14,0,31.4715,128,0,1.0,142.86,1,-48.6569,41.874775
972,AStar,Maze5_dense.txt,2000,90,9,0,38.002,123,0,1.0,222.22,1,-63.717308,46.24752
973,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
974,AStar,Maze5_dense.txt,2000,130,13,0,34.3745,122,0,1.0,153.85,1,-53.01087,45.044666
975,AStar,Maze5_dense.txt,945,70,7,0,32.7556,63,0,1.0,135.0,1,-45.450733,12.45958
976,AStar,Maze5_dense.txt,182,10,1,0,32.1593,9,0,1.0,182.0,1,-66.95936,-2.2252529
977,AStar,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
978,AStar,Maze5_dense.txt,2000,90,9,0,33.8895,128,0,1.0,222.22,1,-64.22037,40.692493
979,AStar,Maze5_dense.txt,2000,140,14,0,34.4545,139,0,1.0,142.86,1,-50.752148,44.844604
980,AStar,Maze5_dense.txt,571,30,3,0,29.1839,36,0,1.0,190.33,1,-63.0518,-0.5262723
981,AStar,Maze5_dense.txt,429,30,3,0,26.8228,30,0,1.0,143.0,1,-41.57363,-16.842249
982,AStar,Maze5_dense.txt,693,50,5,0,30.7071,50,0,1.0,138.6,1,-44.068703,11.0057
983,AStar,Maze5_dense.txt,2000,100,10,0,30.936,134,0,1.0,200.0,1,-59.533558,38.723278
984,AStar,Maze5_dense.txt,2000,90,9,0,30.498,153,0,1.0,222.22,1,-62.120125,37.37888
985,AStar,Maze5_dense.txt,2000,120,12,0,39.7025,129,0,1.0,166.67,1,-59.883236,47.828003
986,AStar,Maze5_dense.txt,1781,90,9,0,28.9399,132,0,1.0,197.89,1,-49.239555,32.826366
987,AStar,Maze5_dense.txt,770,70,7,0,32.0818,55,0,1.0,110.0,1,-41.995266,9.383176
988,AStar,Maze5_dense.txt,1315,90,9,0,35.2053,76,0,1.0,146.11,1,-48.57629,16.107397
989,AStar,Maze5_dense.txt,687,40,4,0,28.6346,47,0,1.0,171.75,1,-62.088745,-0.24632502
990,AStar,Maze5_dense.txt,1324,70,7,0,34.0982,83,0,1.0,189.14,1,-53.17874,19.477264
991,AStar,Maze5_dense.txt,1504,60,6,0,35.2673,88,0,1.0,250.67,1,-67.07845,24.838829
992,AStar,Maze5_dense.txt,2000,110,11,0,31.6325,116,0,1.0,181.82,1,-53.65304,41.420673
993,AStar,Maze5_dense.txt,331,20,2,0,29.7281,17,0,1.0,165.5,1,-60.566715,-4.0506372
994,AStar,Maze5_dense.txt,851,50,5,0,42.3843,62,0,1.0,170.2,1,-55.28991,9.595456
995,AStar,Maze5_dense.txt,181,10,1,0,17.9171,19,0,1.0,181.0,1,-73.09602,-16.603271
996,AStar,Maze5_dense.txt,761,30,3,0,30.657,52,0,1.0,253.67,1,-63.66996,19.044537
997,AStar,Maze5_dense.txt,2000,140,14,0,30.3045,166,0,1.0,142.86,1,-47.33497,43.882347
998,AStar,Maze5_dense.txt,704,40,4,0,39.9517,43,0,1.0,176.0,1,-56.753075,9.717248
999,AStar,Maze5_dense.txt,1024,50,5,0,33.6816,59,0,1.0,204.8,1,-54.69076,17.751387
1000,AStar,Maze5_dense.txt,659,40,4,0,37.0637,42,0,1.0,164.75,1,-55.002262,4.443659
1001,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,23.849,102,0,1.0,36.36,0,7.500029,-51.455338
1002,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,21.439,110,0,1.0,34.48,0,45.941917,-58.154636
1003,GreedyBestFirst,Maze1_easy.txt,2000,500,50,0,24.791,96,0,1.0,40.0,0,-21.728758,-44.817986
1004,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,21.6095,103,0,1.0,34.48,0,42.375587,-60.244587
1005,GreedyBestFirst,Maze1_easy.txt,2000,470,47,0,25.3075,87,0,1.0,42.55,0,-29.759876,-42.08865
1006,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,23.5745,101,0,1.0,36.36,0,7.9851847,-52.850857
1007,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,22.36,106,0,1.0,35.09,0,29.990566,-53.35789
1008,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,21.649,105,0,1.0,34.48,0,42.712475,-59.885506
1009,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,23.3545,108,0,1.0,35.71,0,16.687355,-46.55815
1010,GreedyBestFirst,Maze1_easy.txt,2000,590,59,0,21.376,114,0,1.0,33.9,0,54.17095,-54.021503
1011,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,22.6625,106,0,1.0,36.36,0,14.80227,-56.028
1012,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,23.712,107,0,1.0,35.71,0,9.872736,-45.027653
1013,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,25.8775,97,0,1.0,37.74,0,-10.597656,-47.66378
1014,GreedyBestFirst,Maze1_easy.txt,2000,510,51,0,25.2425,95,0,1.0,39.22,0,-17.977896,-48.8685
1015,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,22.997,102,0,1.0,37.74,0,-1.7683958,-66.72619
1016,GreedyBestFirst,Maze1_easy.txt,2000,620,62,0,21.505,112,0,1.0,32.26,0,64.72532,-48.62077
1017,GreedyBestFirst,Maze1_easy.txt,2000,610,61,0,21.0275,119,0,1.0,32.79,0,63.353497,-45.111927
1018,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,22.8585,95,0,1.0,37.04,0,11.923848,-73.59171
1019,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,22.089,109,0,1.0,34.48,0,43.068966,-55.55556
1020,GreedyBestFirst,Maze1_easy.txt,2000,500,50,0,23.599,95,0,1.0,40.0,0,-16.377638,-63.51374
1021,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,21.4055,107,0,1.0,34.48,0,44.060078,-59.54953
1022,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,22.5625,107,0,1.0,35.09,0,30.40541,-51.630474
1023,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,22.486,103,0,1.0,37.04,0,13.912827,-68.407684
1024,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,25.054,100,0,1.0,37.74,0,-9.057432,-49.04681
1025,GreedyBestFirst,Maze1_easy.txt,2000,480,48,0,24.877,87,0,1.0,41.67,0,-28.184137,-41.473232
1026,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,23.6705,102,0,1.0,36.36,0,7.9307504,-52.039257
1027,GreedyBestFirst,Maze1_easy.txt,2000,590,59,0,21.742,107,0,1.0,33.9,0,44.14478,-51.60879
1028,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,21.816,99,0,1.0,35.09,0,26.194334,-56.7331
1029,GreedyBestFirst,Maze1_easy.txt,2000,450,45,0,26.785,80,0,1.0,44.44,0,-34.103313,-44.347496
1030,GreedyBestFirst,Maze1_easy.txt,2000,520,52,0,23.8595,95,0,1.0,38.46,0,-11.851579,-64.40138
1031,GreedyBestFirst,Maze1_easy.txt,2000,520,52,0,25.3275,95,0,1.0,38.46,0,-13.980168,-48.01942
1032,GreedyBestFirst,Maze1_easy.txt,2000,460,46,0,26.8735,90,0,1.0,43.48,0,-33.124214,-45.085907
1033,GreedyBestFirst,Maze1_easy.txt,2000,610,61,0,21.158,110,0,1.0,32.79,0,63.153267,-51.391888
1034,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,21.9485,103,0,1.0,36.36,0,20.832748,-63.36832
1035,GreedyBestFirst,Maze1_easy.txt,2000,610,61,0,22.0,114,0,1.0,32.79,0,58.808804,-46.495857
1036,GreedyBestFirst,Maze1_easy.txt,2000,490,49,0,25.7515,94,0,1.0,40.82,0,-28.004108,-46.583378
1037,GreedyBestFirst,Maze1_easy.txt,2000,510,51,0,25.319,99,0,1.0,39.22,0,-20.295864,-50.78793
1038,GreedyBestFirst,Maze1_easy.txt,2000,590,59,0,21.992,107,0,1.0,33.9,0,43.71536,-50.880016
1039,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,24.514,99,0,1.0,37.04,0,-3.0343661,-49.09147
1040,GreedyBestFirst,Maze1_easy.txt,2000,490,49,0,25.896,86,0,1.0,40.82,0,-29.417486,-46.09545
1041,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,22.9855,99,0,1.0,37.04,0,10.431325,-71.9163
1042,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,22.283,105,0,1.0,35.09,0,29.543787,-53.948368
1043,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,22.841,98,0,1.0,37.04,0,11.5595875,-72.52056
1044,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,21.8745,106,0,1.0,35.09,0,37.33206,-61.90213
1045,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,23.222,107,0,1.0,34.48,0,37.013115,-45.687057
1046,GreedyBestFirst,Maze1_easy.txt,2000,610,61,0,21.3215,114,0,1.0,32.79,0,61.819687,-48.38798
1047,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,23.71,97,0,1.0,36.36,0,7.3078265,-54.74872
1048,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,21.845,104,0,1.0,35.09,0,38.01935,-62.44602
1049,GreedyBestFirst,Maze1_easy.txt,2000,640,64,0,20.0155,114,0,1.0,31.25,0,70.025856,-48.419067
1050,GreedyBestFirst,Maze1_easy.txt,1393,400,40,0,23.4903,75,0,1.0,34.83,0,-29.530016,-38.205376
1051,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,23.213,104,0,1.0,37.04,0,6.979532,-66.64446
1052,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,23.1525,104,0,1.0,35.71,0,19.956139,-51.590546
1053,GreedyBestFirst,Maze1_easy.txt,2000,590,59,0,21.8275,105,0,1.0,33.9,0,43.62478,-51.856236
1054,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,23.443,102,0,1.0,37.04,0,5.478009,-69.00742
1055,GreedyBestFirst,Maze1_easy.txt,2000,510,51,0,24.3385,97,0,1.0,39.22,0,-16.853098,-56.192326
1056,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,22.3555,102,0,1.0,35.71,0,24.765907,-60.11177
1057,GreedyBestFirst,Maze1_easy.txt,2000,620,62,0,20.5515,109,0,1.0,32.26,0,67.12896,-51.85233
1058,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,22.6255,101,0,1.0,36.36,0,18.8942,-61.150616
1059,GreedyBestFirst,Maze1_easy.txt,2000,590,59,0,22.6,109,0,1.0,33.9,0,42.55542,-47.39685
1060,GreedyBestFirst,Maze1_easy.txt,2000,620,62,0,20.241,117,0,1.0,32.26,0,69.04734,-49.929802
1061,GreedyBestFirst,Maze1_easy.txt,2000,570,57,0,23.071,105,0,1.0,35.09,0,28.474339,-48.759968
1062,GreedyBestFirst,Maze1_easy.txt,2000,610,61,0,20.802,120,0,1.0,32.79,0,63.898525,-44.815933
1063,GreedyBestFirst,Maze1_easy.txt,2000,480,48,0,24.2215,87,0,1.0,41.67,0,-25.696762,-40.151592
1064,GreedyBestFirst,Maze1_easy.txt,2000,510,51,0,23.566,95,0,1.0,39.22,0,-15.066992,-63.871872
1065,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,23.821,100,0,1.0,37.74,0,-5.268277,-63.422623
1066,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,23.7655,100,0,1.0,37.04,0,-1.1044985,-52.23813
1067,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,22.8805,98,0,1.0,35.71,0,21.367935,-54.388638
1068,GreedyBestFirst,Maze1_easy.txt,205,50,5,0,21.4634,7,0,1.0,41.0,1,-15.848759,-20.863037
1069,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,24.342,94,0,1.0,37.74,0,-6.290668,-49.64365
1070,GreedyBestFirst,Maze1_easy.txt,2000,550,55,0,22.0065,103,0,1.0,36.36,0,20.750095,-63.30732
1071,GreedyBestFirst,Maze1_easy.txt,2000,600,60,0,20.954,116,0,1.0,33.33,0,58.7222,-54.752888
1072,GreedyBestFirst,Maze1_easy.txt,2000,520,52,0,25.0455,94,0,1.0,38.46,0,-14.099854,-48.413532
1073,GreedyBestFirst,Maze1_easy.txt,2000,520,52,0,23.313,91,0,1.0,38.46,0,-13.435795,-66.37657
1074,GreedyBestFirst,Maze1_easy.txt,2000,580,58,0,21.4,105,0,1.0,34.48,0,43.481865,-60.013714
1075,GreedyBestFirst,Maze1_easy.txt,2000,510,51,0,24.1365,99,0,1.0,39.22,0,-16.510765,-57.17115
1076,GreedyBestFirst,Maze1_easy.txt,2000,540,54,0,22.518,98,0,1.0,37.04,0,13.288671,-72.33827
1077,GreedyBestFirst,Maze1_easy.txt,2000,530,53,0,24.769,94,0,1.0,37.74,0,-6.9276333,-48.983387
1078,GreedyBestFirst,Maze1_easy.txt,2000,560,56,0,22.981,102,0,1.0,35.71,0,20.75911,-52.474903
